191TRE0170;962205;1;10-5-2018;67500;67500;0;1;1;67500;67500;;DEND GGL DBT APRL 2018
191TRE0171;974072;1;10-3-2018;125000;125000;0;1;1;125000;125000;;DEND GGL DBT PIJ DILUAR NOR PEB'18
191TRE0172;974072;1;10-3-2018;125000;125000;0;1;1;125000;125000;;DEND GGL DBT PIJ DILUAR NOR PEB'18
191TRE0173;974072;1;10-4-2018;125000;125000;0;1;1;125000;125000;;DEND GGL DBT DN APRL2018
191TRE0174;974072;1;10-4-2018;125000;125000;0;1;1;125000;125000;;DEND GGL DBT DN APRL2018
191TRE0175;974072;1;10-5-2018;125000;125000;0;1;1;125000;125000;;DEND GGL DBT APRL 2018
191TRE0176;976579;1;10-9-2017;129450;129450;0;1;1;129450;129450;;DEND GGL DBT PIJ DILUAR NOR AGTS'17
191TRE0177;976579;1;10-10-2017;129450;129450;0;1;1;129450;129450;;DEND GGL DBT PIJ DILUAR NOR SEPT'17
191TRE0178;976579;1;10-11-2017;129450;129450;0;1;1;129450;129450;;DEND GGL DBT PIJ DILUAR NOR OKT'17
191TRE0179;976579;1;10-12-2017;129450;129450;0;1;1;129450;129450;;DEND GGL DBT PIJ DILUAR NOR NOP'17
191TRE0180;976579;1;10-12-2017;129450;129450;0;1;1;129450;129450;;DEND GGL DBT PIJ DILUAR NOR NOP'17
191TRE0181;976579;1;10-1-2018;129450;129450;0;1;1;129450;129450;;DEND GGL DBT PIJ DILUAR NOR DES'17
191TRE0182;976579;1;10-1-2018;129450;129450;0;1;1;129450;129450;;DEND GGL DBT PIJ DILUAR NOR DES'17
191TRE0183;976579;1;10-2-2018;129450;129450;0;1;1;129450;129450;;DEND GGL DBT PIJ DILUAR NOR DES'17
191TRE0184;976579;1;10-2-2018;129450;129450;0;1;1;129450;129450;;DEND GGL DBT PIJ DILUAR NOR DES'17
191TRE0185;976579;1;10-3-2018;129450;129450;0;1;1;129450;129450;;DEND GGL DBT PIJ DILUAR NOR PEB'18
191TRE0186;976579;1;10-3-2018;129450;129450;0;1;1;129450;129450;;DEND GGL DBT PIJ DILUAR NOR PEB'18
191TRE0187;976579;1;10-4-2018;129450;129450;0;1;1;129450;129450;;DEND GGL DBT DN APRL2018
191TRE0188;976579;1;10-4-2018;129450;129450;0;1;1;129450;129450;;DEND GGL DBT DN APRL2018
191TRE0189;976579;1;10-5-2018;129450;129450;0;1;1;129450;129450;;DEND GGL DBT APRL 2018
191TRE0190;976956;1;10-5-2017;170000;170000;0;1;1;170000;170000;;DENDA GGL DBT DILUAR NOR APRL'17
191TRE0191;976956;1;10-6-2017;170000;170000;0;1;1;170000;170000;;DENDA GGL DBT DILUAR NOR MEI'17
191TRE0192;976956;1;10-7-2017;170000;170000;0;1;1;170000;170000;;DENDA GGL DBT DILUAR NOR JUNI'17
191TRE0193;976956;1;10-8-2017;170000;170000;0;1;1;170000;170000;;DENDA GGL DBT DILUAR NOR JULI'17
191TRE0194;976956;1;10-9-2017;170000;170000;0;1;1;170000;170000;;DEND GGL DBT PIJ DILUAR NOR AGTS'17
191TRE0195;976956;1;10-10-2017;170000;170000;0;1;1;170000;170000;;DEND GGL DBT PIJ DILUAR NOR SEPT'17
191TRE0196;976956;1;10-11-2017;170000;170000;0;1;1;170000;170000;;DEND GGL DBT PIJ DILUAR NOR OKT'17
191TRE0197;976956;1;10-12-2017;170000;170000;0;1;1;170000;170000;;DEND GGL DBT PIJ DILUAR NOR NOP'17
191TRE0198;976956;1;10-1-2018;170000;170000;0;1;1;170000;170000;;DEND GGL DBT PIJ DILUAR NOR DES'17
191TRE0199;976956;1;10-2-2018;170000;170000;0;1;1;170000;170000;;DEND GGL DBT PIJ DILUAR NOR DES'17
191TRE0200;976956;1;10-3-2018;170000;170000;0;1;1;170000;170000;;DEND GGL DBT PIJ DILUAR NOR PEB'18
191TRE0201;976956;1;10-4-2018;170000;170000;0;1;1;170000;170000;;DEND GGL DBT DN APRL2018
191TRE0202;976956;1;10-5-2018;170000;170000;0;1;1;170000;170000;;DEND GGL DBT APRL 2018
