170TRE0222;973163;30-04-2018;9600;9600;0;1;1;9600;9600;;BELANJA OMI TGL 18 s.d 30 APRL 2018
170TRE0223;973200;30-04-2018;130900;130900;0;1;1;130900;130900;;BELANJA OMI TGL 18 s.d 30 APRL 2018
170TRE0224;973270;30-04-2018;207550;207550;0;1;1;207550;207550;;BELANJA OMI TGL 18 s.d 30 APRL 2018
170TRE0225;973270;17-05-2018;68300;68300;0;1;1;68300;68300;;BELANJA OMI TGL 2 s.d 17 MEI 2018
170TRE0226;973336;17-05-2018;64600;64600;0;1;1;64600;64600;;BELANJA OMI TGL 2 s.d 17 MEI 2018
170TRE0227;973505;30-04-2018;126400;126400;0;1;1;126400;126400;;BELANJA OMI TGL 18 s.d 30 APRL 2018
170TRE0228;973505;17-05-2018;93500;93500;0;1;1;93500;93500;;BELANJA OMI TGL 2 s.d 17 MEI 2018
170TRE0229;973623;17-05-2018;216100;216100;0;1;1;216100;216100;;BELANJA OMI TGL 2 s.d 17 MEI 2018
170TRE0230;973672;17-05-2018;46100;46100;0;1;1;46100;46100;;BELANJA OMI TGL 2 s.d 17 MEI 2018
170TRE0231;973687;30-04-2018;9000;9000;0;1;1;9000;9000;;BELANJA OMI TGL 18 s.d 30 APRL 2018
170TRE0232;973845;30-04-2018;325000;325000;0;1;1;325000;325000;;BELANJA OMI TGL 18 s.d 30 APRL 2018
170TRE0233;973845;17-05-2018;124400;124400;0;1;1;124400;124400;;BELANJA OMI TGL 2 s.d 17 MEI 2018
170TRE0234;974015;30-04-2018;167150;167150;0;1;1;167150;167150;;BELANJA OMI TGL 18 s.d 30 APRL 2018
170TRE0235;974015;30-04-2018;40000;40000;0;1;1;40000;40000;;BELANJA OMI NUGET TGL 18 s.d 30 APRL 2018
170TRE0236;974015;17-05-2018;146200;146200;0;1;1;146200;146200;;BELANJA OMI TGL 2 s.d 17 MEI 2018
170TRE0237;974040;17-05-2018;409500;409500;0;1;1;409500;409500;;BELANJA OMI TGL 2 s.d 17 MEI 2018
170TRE0238;974229;30-04-2018;63400;63400;0;1;1;63400;63400;;BELANJA OMI TGL 18 s.d 30 APRL 2018
170TRE0239;975130;30-04-2018;477700;477700;0;1;1;477700;477700;;BELANJA OMI TGL 18 s.d 30 APRL 2018
170TRE0240;975130;30-04-2018;45000;45000;0;1;1;45000;45000;;BELANJA OMI NUGET TGL 18 s.d 30 APRL 2018
170TRE0241;975130;17-05-2018;594700;594700;0;1;1;594700;594700;;BELANJA OMI TGL 2 s.d 17 MEI 2018
170TRE0242;975392;30-04-2018;96450;96450;0;1;1;96450;96450;;BELANJA OMI TGL 18 s.d 30 APRL 2018
170TRE0243;975392;30-04-2018;50000;50000;0;1;1;50000;50000;;BELANJA OMI NUGET TGL 18 s.d 30 APRL 2018
170TRE0244;975392;17-05-2018;34300;34300;0;1;1;34300;34300;;BELANJA OMI TGL 2 s.d 17 MEI 2018
170TRE0245;975486;17-05-2018;371150;371150;0;1;1;371150;371150;;BELANJA OMI TGL 2 s.d 17 MEI 2018
170TRE0246;976608;30-04-2018;68400;68400;0;1;1;68400;68400;;BELANJA OMI TGL 18 s.d 30 APRL 2018
170TRE0247;976608;17-05-2018;149600;149600;0;1;1;149600;149600;;BELANJA OMI TGL 2 s.d 17 MEI 2018
170TRE0248;977398;30-04-2018;130300;130300;0;1;1;130300;130300;;BELANJA OMI TGL 18 s.d 30 APRL 2018
170TRE0249;977398;17-05-2018;105000;105000;0;1;1;105000;105000;;BELANJA OMI TGL 2 s.d 17 MEI 2018
170TRE0250;980193;30-04-2018;14600;14600;0;1;1;14600;14600;;BELANJA OMI TGL 18 s.d 30 APRL 2018
170TRE0251;990578;30-04-2018;40100;40100;0;1;1;40100;40100;;BELANJA OMI TGL 18 s.d 30 APRL 2018
